"","GSM442574.CEL","GSM442574.CEL.gz","GSM442575.CEL","GSM442575.CEL.gz","GSM442576.CEL","GSM442576.CEL.gz","GSM442577.CEL","GSM442577.CEL.gz","GSM442578.CEL","GSM442578.CEL.gz","GSM442579.CEL","GSM442579.CEL.gz","GSM442580.CEL","GSM442580.CEL.gz"
"GgaAffx.9588.1.S1_s_at",7.85810969222342,7.85810969222342,7.8881241967294,7.8881241967294,8.12369119375806,8.12369119375806,7.67919925905975,7.67919925905975,7.81504540172038,7.81504540172038,7.65945774798714,7.65945774798714,7.71410703853762,7.71410703853762
"GgaAffx.9592.1.S1_at",2.70186867058144,2.70186867058144,2.73191132613569,2.73191132613569,2.70186867058144,2.70186867058144,2.70186867058144,2.70186867058144,3.27355991454622,3.27355991454622,2.95422806194748,2.95422806194748,2.48584579686818,2.48584579686818
"GgaAffx.9592.1.S1_x_at",3.36715237022939,3.36715237022939,3.02148104467155,3.02148104467155,3.25363095773005,3.25363095773005,3.25363095773005,3.25363095773005,3.25363095773005,3.25363095773005,3.20801966829881,3.20801966829881,2.99755567659036,2.99755567659036
"GgaAffx.9592.2.S1_at",3.42131396179647,3.42131396179647,3.29739969293076,3.29739969293076,3.25363095773005,3.25363095773005,3.34398303862446,3.34398303862446,3.18812337212171,3.18812337212171,3.12551015282242,3.12551015282242,3.35065053005696,3.35065053005696
"GgaAffx.9593.1.S1_at",2.95611554510931,2.95611554510931,2.57021871129058,2.57021871129058,2.70722101692226,2.70722101692226,2.70722101692226,2.70722101692226,2.6635125268086,2.6635125268086,2.80003746329956,2.80003746329956,2.69962586724585,2.69962586724585
"GgaAffx.9594.1.S1_at",3.02729243178364,3.02729243178364,3.08007065656991,3.08007065656991,3.02729243178364,3.02729243178364,2.94584856106946,2.94584856106946,3.06891129207718,3.06891129207718,2.95987360168745,2.95987360168745,3.02729243178364,3.02729243178364
"GgaAffx.9595.1.S1_at",4.05891963749025,4.05891963749025,4.03771457328819,4.03771457328819,4.05891963749025,4.05891963749025,3.95354138847533,3.95354138847533,3.94069483387309,3.94069483387309,4.31700971240635,4.31700971240635,3.95952259916912,3.95952259916912
"GgaAffx.9596.1.S1_at",2.43942234715643,2.43942234715643,2.37122141723904,2.37122141723904,2.42941917736481,2.42941917736481,2.42941917736481,2.42941917736481,2.32104152982928,2.32104152982928,2.46470019584111,2.46470019584111,2.41232182231684,2.41232182231684
"GgaAffx.9597.1.S1_at",4.43459441811436,4.43459441811436,4.2373630217722,4.2373630217722,4.49471020657157,4.49471020657157,4.29276667622131,4.29276667622131,4.07241048887954,4.07241048887954,4.41820186537181,4.41820186537181,4.22234256077824,4.22234256077824
"GgaAffx.9598.1.S1_s_at",7.16608936049254,7.16608936049254,7.56568835222715,7.56568835222715,6.03413388923944,6.03413388923944,6.43445229697863,6.43445229697863,7.28077154762934,7.28077154762934,6.59613020119787,6.59613020119787,6.23860828281553,6.23860828281553
"GgaAffx.9599.1.S1_at",2.84880789558048,2.84880789558048,2.96603623308421,2.96603623308421,2.57021871129058,2.57021871129058,2.74941085725935,2.74941085725935,2.6682383665171,2.6682383665171,2.84361012254798,2.84361012254798,2.74941085725935,2.74941085725935
"GgaAffx.96.1.S1_at",3.94145982882232,3.94145982882232,4.01198542895998,4.01198542895998,3.88415265638963,3.88415265638963,3.95505996735122,3.95505996735122,3.83591197692958,3.83591197692958,4.13754119104861,4.13754119104861,4.02264489558034,4.02264489558034
"GgaAffx.96.1.S1_s_at",6.97770308862119,6.97770308862119,6.8460875490666,6.8460875490666,7.00838380761998,7.00838380761998,7.00838380761998,7.00838380761998,6.94367930100361,6.94367930100361,7.03576761186228,7.03576761186228,7.00838380761998,7.00838380761998
"GgaAffx.9602.1.S1_at",4.6218494888344,4.6218494888344,4.59511521053293,4.59511521053293,4.88345832289928,4.88345832289928,4.86232975848143,4.86232975848143,4.86232975848143,4.86232975848143,4.90452618409966,4.90452618409966,4.86232975848143,4.86232975848143
"GgaAffx.9603.1.S1_at",4.38167290208755,4.38167290208755,4.49302367193635,4.49302367193635,4.68418505528319,4.68418505528319,4.96098850826717,4.96098850826717,3.96454992625413,3.96454992625413,4.36890385983592,4.36890385983592,4.84471682234302,4.84471682234302
"GgaAffx.9608.1.S1_at",4.22589837929627,4.22589837929627,3.92978110592049,3.92978110592049,3.71986843868715,3.71986843868715,3.75879006256929,3.75879006256929,3.57862087956012,3.57862087956012,3.72813376658957,3.72813376658957,3.63957419441424,3.63957419441424
"GgaAffx.9608.2.S1_at",4.91140795814716,4.91140795814716,5.3740798185244,5.3740798185244,5.32839766168096,5.32839766168096,5.29095966250887,5.29095966250887,5.29964017122112,5.29964017122112,5.25488082365261,5.25488082365261,5.29095966250887,5.29095966250887
"GgaAffx.9608.4.S1_at",3.34605357952034,3.34605357952034,3.39067552361701,3.39067552361701,3.57861914101764,3.57861914101764,3.47818799820637,3.47818799820637,3.33253684553261,3.33253684553261,3.56143706937583,3.56143706937583,3.21864961519077,3.21864961519077
"GgaAffx.9608.4.S1_s_at",3.19515660959226,3.19515660959226,3.2367754698858,3.2367754698858,3.54843796776876,3.54843796776876,3.39614181945751,3.39614181945751,3.2367754698858,3.2367754698858,3.18384530471328,3.18384530471328,3.2171784797935,3.2171784797935
"GgaAffx.9608.5.S1_at",2.81490949977746,2.81490949977746,3.16906630999754,3.16906630999754,3.30789570133322,3.30789570133322,3.08881559807935,3.08881559807935,2.94498311808435,2.94498311808435,3.17308364403942,3.17308364403942,3.09762635636428,3.09762635636428
"GgaAffx.9611.1.S1_at",3.07855897726797,3.07855897726797,3.07855897726797,3.07855897726797,3.22023190318574,3.22023190318574,3.30789570133322,3.30789570133322,3.0093422478476,3.0093422478476,2.91961538626905,2.91961538626905,3.07855897726797,3.07855897726797
"GgaAffx.9611.2.S1_s_at",4.90570315132029,4.90570315132029,4.78335668469008,4.78335668469008,4.90570315132029,4.90570315132029,4.91197473940274,4.91197473940274,4.78240485815298,4.78240485815298,4.99076981041406,4.99076981041406,4.98902480834365,4.98902480834365
"GgaAffx.9612.1.A1_at",4.16185754292784,4.16185754292784,4.3541568858613,4.3541568858613,4.07707731843101,4.07707731843101,4.26286213503614,4.26286213503614,4.16185754292784,4.16185754292784,4.15584015519516,4.15584015519516,4.16185754292784,4.16185754292784
"GgaAffx.9612.1.S1_at",3.43067493208527,3.43067493208527,3.36927940581725,3.36927940581725,3.57620224277004,3.57620224277004,3.37479619158147,3.37479619158147,3.50492970482261,3.50492970482261,3.64322276757571,3.64322276757571,3.73895206238436,3.73895206238436
"GgaAffx.9615.1.S1_s_at",4.03990994792044,4.03990994792044,4.11018721051987,4.11018721051987,4.02275205271604,4.02275205271604,3.99266585256159,3.99266585256159,4.05082218806318,4.05082218806318,4.3408724134182,4.3408724134182,4.09643467343713,4.09643467343713
"GgaAffx.9616.1.S1_at",4.16185754292784,4.16185754292784,3.8583820895834,3.8583820895834,3.82739846519196,3.82739846519196,4.2876762146348,4.2876762146348,3.8583820895834,3.8583820895834,3.7025997824537,3.7025997824537,3.8583820895834,3.8583820895834
"GgaAffx.9617.1.A1_at",5.12968741860391,5.12968741860391,4.66653865422722,4.66653865422722,5.0629031088245,5.0629031088245,5.29095966250887,5.29095966250887,5.31496982733387,5.31496982733387,5.12450786764194,5.12450786764194,5.09281810321285,5.09281810321285
"GgaAffx.9617.1.S1_at",5.26327926716073,5.26327926716073,5.32573041993884,5.32573041993884,5.56245281948152,5.56245281948152,5.45908088518479,5.45908088518479,5.5604560326017,5.5604560326017,5.59415426623361,5.59415426623361,5.28786427191332,5.28786427191332
"GgaAffx.9618.1.S1_at",5.04880102369307,5.04880102369307,5.10433247401983,5.10433247401983,4.94140457671474,4.94140457671474,5.04880102369307,5.04880102369307,5.04880102369307,5.04880102369307,5.01474323891682,5.01474323891682,5.26521425359903,5.26521425359903
"GgaAffx.962.2.S1_s_at",8.44443507642078,8.44443507642078,8.16210239778445,8.16210239778445,8.29052297826088,8.29052297826088,8.20891156039168,8.20891156039168,8.09299027208165,8.09299027208165,8.49365821490789,8.49365821490789,8.65934458626281,8.65934458626281
"GgaAffx.9622.1.S1_s_at",4.71475313623637,4.71475313623637,4.74569070509044,4.74569070509044,4.83505076890263,4.83505076890263,4.76344237773077,4.76344237773077,4.57448498834689,4.57448498834689,4.81809634927165,4.81809634927165,4.75611465369237,4.75611465369237
"GgaAffx.9622.3.S1_s_at",4.48797054285534,4.48797054285534,4.91136496135282,4.91136496135282,4.9516198763947,4.9516198763947,4.61362477787122,4.61362477787122,4.76678909872063,4.76678909872063,4.81361483113668,4.81361483113668,5.03087254118225,5.03087254118225
"GgaAffx.9623.1.S1_at",3.37133346302851,3.37133346302851,3.40849796459658,3.40849796459658,3.48641106103572,3.48641106103572,3.37133346302851,3.37133346302851,3.37133346302851,3.37133346302851,3.23830050683616,3.23830050683616,3.37133346302851,3.37133346302851
"GgaAffx.9624.1.S1_at",3.14081384428298,3.14081384428298,3.0752471533572,3.0752471533572,3.05574718518921,3.05574718518921,3.14081384428298,3.14081384428298,3.14081384428298,3.14081384428298,3.2167216970958,3.2167216970958,3.17110292241653,3.17110292241653
"GgaAffx.9627.1.S1_s_at",5.22681688246232,5.22681688246232,5.08856000130919,5.08856000130919,5.18114704163845,5.18114704163845,5.03321250673335,5.03321250673335,5.21933861272537,5.21933861272537,5.1470892568622,5.1470892568622,5.1470892568622,5.1470892568622
"GgaAffx.9628.1.S1_at",2.54482105108213,2.54482105108213,2.80560382406146,2.80560382406146,2.80560382406146,2.80560382406146,2.98402165750802,2.98402165750802,2.99779112266874,2.99779112266874,2.73505318264273,2.73505318264273,2.81001728243174,2.81001728243174
"GgaAffx.9629.1.S1_at",5.64852615535906,5.64852615535906,5.49946125868638,5.49946125868638,5.83692677883496,5.83692677883496,5.63455303436238,5.63455303436238,5.65606089038702,5.65606089038702,5.80666711663565,5.80666711663565,5.71566292251134,5.71566292251134
"GgaAffx.963.1.S1_at",5.34957595378451,5.34957595378451,5.4291480513062,5.4291480513062,5.37251214774587,5.37251214774587,5.14899886203681,5.14899886203681,5.28671142870229,5.28671142870229,5.512524158399,5.512524158399,5.37251214774587,5.37251214774587
"GgaAffx.9631.1.S1_at",4.14953909629909,4.14953909629909,3.79676413103974,3.79676413103974,4.16497662230551,4.16497662230551,4.20678884488881,4.20678884488881,4.13445726935781,4.13445726935781,4.1886554778026,4.1886554778026,4.03046548455052,4.03046548455052
"GgaAffx.9631.2.S1_s_at",2.97680312665021,2.97680312665021,3.0243228180333,3.0243228180333,2.79010005359641,2.79010005359641,2.8548555316428,2.8548555316428,2.79449266365326,2.79449266365326,2.8548555316428,2.8548555316428,2.8548555316428,2.8548555316428
"GgaAffx.9633.1.S1_s_at",2.56364839089693,2.56364839089693,2.89946967492012,2.89946967492012,2.76162721237297,2.76162721237297,2.76162721237297,2.76162721237297,2.80813711126668,2.80813711126668,2.76162721237297,2.76162721237297,2.76162721237297,2.76162721237297
"GgaAffx.9635.1.S1_at",4.13658776679197,4.13658776679197,4.44771792650268,4.44771792650268,4.38614956699291,4.38614956699291,4.31848809495498,4.31848809495498,4.37070265941368,4.37070265941368,4.35141489248539,4.35141489248539,4.23901567819663,4.23901567819663
"GgaAffx.9635.2.S1_s_at",4.07202235773384,4.07202235773384,4.25391867491213,4.25391867491213,4.6260611760197,4.6260611760197,4.25391867491213,4.25391867491213,3.83176149302152,3.83176149302152,4.43399131781028,4.43399131781028,4.44182910488583,4.44182910488583
"GgaAffx.9638.1.S1_at",3.25363095773005,3.25363095773005,3.35553915516753,3.35553915516753,3.25363095773005,3.25363095773005,3.20860833573589,3.20860833573589,3.2306842962493,3.2306842962493,3.25363095773005,3.25363095773005,3.25363095773005,3.25363095773005
"GgaAffx.9638.3.S1_s_at",3.00898208443604,3.00898208443604,3.37901726378013,3.37901726378013,3.346058729384,3.346058729384,3.52953439019344,3.52953439019344,3.06891129207718,3.06891129207718,3.47627074562637,3.47627074562637,3.346058729384,3.346058729384
"GgaAffx.964.1.S1_at",4.18686096351695,4.18686096351695,4.2126084198322,4.2126084198322,4.102503963273,4.102503963273,4.2126084198322,4.2126084198322,4.14652941327032,4.14652941327032,4.30450461378262,4.30450461378262,4.37226688433764,4.37226688433764
"GgaAffx.9640.1.S1_at",4.21679201468044,4.21679201468044,4.20946429064204,4.20946429064204,4.21679201468044,4.21679201468044,4.24708727589136,4.24708727589136,4.47209302657297,4.47209302657297,4.21679201468044,4.21679201468044,4.10383877995566,4.10383877995566
"GgaAffx.9641.1.S1_at",3.44234441281622,3.44234441281622,3.37312768339584,3.37312768339584,3.37312768339584,3.37312768339584,3.24732912552375,3.24732912552375,3.28993224810985,3.28993224810985,3.22032588256615,3.22032588256615,3.48091260257126,3.48091260257126
"GgaAffx.9643.1.S1_at",4.90862266825758,4.90862266825758,4.22911542865508,4.22911542865508,4.35141489248539,4.35141489248539,4.25161725245251,4.25161725245251,4.06723904438459,4.06723904438459,4.24057364254459,4.24057364254459,3.85121617067133,3.85121617067133
"GgaAffx.9643.2.S1_at",3.91263519443407,3.91263519443407,3.76818288236069,3.76818288236069,3.68155483073346,3.68155483073346,3.84261894467061,3.84261894467061,3.76658294892121,3.76658294892121,3.82155108347023,3.82155108347023,3.8107860049468,3.8107860049468
"GgaAffx.9644.1.S1_at",3.71817864971905,3.71817864971905,3.59157520143624,3.59157520143624,3.81589156674585,3.81589156674585,3.47810526318324,3.47810526318324,3.47810526318324,3.47810526318324,3.59157520143624,3.59157520143624,3.63496772017585,3.63496772017585
"GgaAffx.9645.1.S1_at",2.54690872301659,2.54690872301659,3.2703764071768,3.2703764071768,2.99851595741951,2.99851595741951,2.99851595741951,2.99851595741951,2.8612473293442,2.8612473293442,2.99851595741951,2.99851595741951,2.99851595741951,2.99851595741951
"GgaAffx.9647.2.S1_at",6.29962238973624,6.29962238973624,6.52629720916736,6.52629720916736,6.55686658429346,6.55686658429346,6.52629720916736,6.52629720916736,6.52629720916736,6.52629720916736,6.52629720916736,6.52629720916736,6.55098110880922,6.55098110880922
"GgaAffx.9647.2.S1_s_at",4.65788294259406,4.65788294259406,4.86533109085908,4.86533109085908,4.88850240248489,4.88850240248489,4.86937804905013,4.86937804905013,4.68437963299405,4.68437963299405,4.78113117168184,4.78113117168184,4.82357368308117,4.82357368308117
"GgaAffx.9648.1.A1_at",3.31636327610722,3.31636327610722,2.96006695481174,2.96006695481174,3.16885073323321,3.16885073323321,3.2369820244527,3.2369820244527,3.16885073323321,3.16885073323321,3.2367754698858,3.2367754698858,3.01146611562369,3.01146611562369
"GgaAffx.9648.1.S1_at",5.57719236646369,5.57719236646369,5.78371955972835,5.78371955972835,5.7854830065176,5.7854830065176,5.86602378604996,5.86602378604996,5.61202354942067,5.61202354942067,5.78371955972835,5.78371955972835,5.78371955972835,5.78371955972835
"GgaAffx.9649.1.S1_at",2.85562336794426,2.85562336794426,2.83584271888833,2.83584271888833,2.48584579686818,2.48584579686818,2.6762181405819,2.6762181405819,2.80899057532379,2.80899057532379,2.89102958155935,2.89102958155935,2.83584271888833,2.83584271888833
"GgaAffx.9650.1.S1_at",2.9152435130961,2.9152435130961,2.90219280011415,2.90219280011415,2.89102958155935,2.89102958155935,2.89102958155935,2.89102958155935,2.74993033213309,2.74993033213309,2.89102958155935,2.89102958155935,2.94130563477851,2.94130563477851
"GgaAffx.9652.1.S1_at",2.76750989471483,2.76750989471483,2.96006695481174,2.96006695481174,2.87812554775605,2.87812554775605,2.81442111257057,2.81442111257057,2.68379976467177,2.68379976467177,2.84273365028982,2.84273365028982,2.72800775298808,2.72800775298808
"GgaAffx.9654.1.S1_at",3.6136672921383,3.6136672921383,3.89748466499584,3.89748466499584,3.95671663931559,3.95671663931559,3.74042908129383,3.74042908129383,3.70590447967769,3.70590447967769,3.62859119949649,3.62859119949649,3.74042908129383,3.74042908129383
"GgaAffx.9654.2.S1_s_at",6.63397505604646,6.63397505604646,6.68772252560798,6.68772252560798,7.1524339491094,7.1524339491094,6.63397505604646,6.63397505604646,6.38076037749182,6.38076037749182,6.19295779805265,6.19295779805265,6.63397505604646,6.63397505604646
"GgaAffx.9655.1.S1_at",2.60031085296412,2.60031085296412,2.52213463755246,2.52213463755246,2.52240768002851,2.52240768002851,2.39632425873874,2.39632425873874,2.60031085296412,2.60031085296412,2.52213463755246,2.52213463755246,2.33269824716024,2.33269824716024
"GgaAffx.9656.1.S1_at",2.90382227886828,2.90382227886828,3.084060575278,3.084060575278,2.70722101692226,2.70722101692226,2.66431284206227,2.66431284206227,2.65222106627384,2.65222106627384,2.70722101692226,2.70722101692226,2.70722101692226,2.70722101692226
"GgaAffx.9657.1.S1_at",2.95317930776556,2.95317930776556,3.06891129207718,3.06891129207718,3.06891129207718,3.06891129207718,3.41815919544457,3.41815919544457,3.06891129207718,3.06891129207718,3.06891129207718,3.06891129207718,3.18549878416315,3.18549878416315
"GgaAffx.9658.1.S1_at",5.61075689019698,5.61075689019698,5.74268992036823,5.74268992036823,6.10631126039707,6.10631126039707,5.53103772455851,5.53103772455851,5.78626446882712,5.78626446882712,5.7896378961635,5.7896378961635,5.86313832958903,5.86313832958903
"GgaAffx.9660.1.S1_at",3.46904058918634,3.46904058918634,3.51688193244979,3.51688193244979,3.5775345729616,3.5775345729616,3.48282414767354,3.48282414767354,3.27358897737002,3.27358897737002,3.80219645129368,3.80219645129368,3.73895206238436,3.73895206238436
"GgaAffx.9661.1.S1_at",3.96270036022465,3.96270036022465,3.59958686740866,3.59958686740866,4.16448034663259,4.16448034663259,3.96375676762687,3.96375676762687,3.49405961955476,3.49405961955476,3.55495337461507,3.55495337461507,3.8583820895834,3.8583820895834
"GgaAffx.9662.1.S1_at",3.90524388659188,3.90524388659188,4.09600747932959,4.09600747932959,4.02948319494072,4.02948319494072,3.78443534372594,3.78443534372594,3.45193614850479,3.45193614850479,3.57845592612819,3.57845592612819,3.80056655674852,3.80056655674852
"GgaAffx.9663.1.S1_at",2.89398006365695,2.89398006365695,2.61359779655493,2.61359779655493,2.79795614221942,2.79795614221942,2.69623784662615,2.69623784662615,3.23374671130074,3.23374671130074,2.79795614221942,2.79795614221942,2.64922928538903,2.64922928538903
"GgaAffx.9666.3.S1_s_at",6.10903439025318,6.10903439025318,5.80945126925684,5.80945126925684,5.9619709359058,5.9619709359058,6.08795100701545,6.08795100701545,5.9619709359058,5.9619709359058,5.9619709359058,5.9619709359058,5.97300886953164,5.97300886953164
"GgaAffx.9667.1.S1_at",4.73439085471712,4.73439085471712,4.64965868862202,4.64965868862202,4.73103723601223,4.73103723601223,4.78124303544616,4.78124303544616,4.71853426049693,4.71853426049693,4.73439085471712,4.73439085471712,4.73103723601223,4.73103723601223
"GgaAffx.9670.1.S1_at",5.33965799072445,5.33965799072445,5.476804147586,5.476804147586,5.15324719517821,5.15324719517821,5.3759493508535,5.3759493508535,5.69406669125855,5.69406669125855,5.20984810637974,5.20984810637974,5.50800445222397,5.50800445222397
"GgaAffx.9670.2.S1_s_at",6.52084426897971,6.52084426897971,6.32305587300571,6.32305587300571,6.34043971565164,6.34043971565164,6.01698694515828,6.01698694515828,6.36343783896777,6.36343783896777,6.40949535931761,6.40949535931761,6.40080322118616,6.40080322118616
"GgaAffx.9671.1.S1_at",5.13032892345104,5.13032892345104,5.50418298431839,5.50418298431839,5.50418298431839,5.50418298431839,5.35516417364995,5.35516417364995,5.45327717156473,5.45327717156473,5.6939372441814,5.6939372441814,5.5586969655359,5.5586969655359
"GgaAffx.9672.1.S1_at",6.49616098305204,6.49616098305204,6.44939212359698,6.44939212359698,6.52942249549468,6.52942249549468,6.54186460243437,6.54186460243437,6.542913959039,6.542913959039,6.54966520337605,6.54966520337605,6.64993599081674,6.64993599081674
"GgaAffx.9673.1.S1_at",4.41020873239134,4.41020873239134,4.59766702979449,4.59766702979449,4.50017753006426,4.50017753006426,4.46863911677796,4.46863911677796,4.50017753006426,4.50017753006426,4.50017753006426,4.50017753006426,4.60267373914732,4.60267373914732
"GgaAffx.9674.1.S1_at",2.86934358302255,2.86934358302255,2.86934358302255,2.86934358302255,2.8983078799764,2.8983078799764,2.86934358302255,2.86934358302255,2.78850896894179,2.78850896894179,2.91036034521855,2.91036034521855,2.6261320805866,2.6261320805866
"GgaAffx.9675.1.S1_at",3.80375930143872,3.80375930143872,3.72813376658957,3.72813376658957,3.72364740825161,3.72364740825161,3.69030742573955,3.69030742573955,3.63094340308009,3.63094340308009,3.82485742664728,3.82485742664728,3.61900918332417,3.61900918332417
"GgaAffx.9678.1.S1_s_at",3.08922972944994,3.08922972944994,3.38298103313607,3.38298103313607,3.05854019988233,3.05854019988233,3.0173473790827,3.0173473790827,3.24661138231777,3.24661138231777,3.22682990007853,3.22682990007853,3.47404980736314,3.47404980736314
"GgaAffx.9678.2.S1_at",4.41039014669933,4.41039014669933,4.35141489248539,4.35141489248539,4.48104198647216,4.48104198647216,4.34658791831897,4.34658791831897,4.22782301737312,4.22782301737312,4.35141489248539,4.35141489248539,4.35141489248539,4.35141489248539
"GgaAffx.9679.1.S1_at",2.99311238576046,2.99311238576046,2.60782617042899,2.60782617042899,2.49598525853149,2.49598525853149,2.38052675431986,2.38052675431986,2.78850896894179,2.78850896894179,2.60782617042899,2.60782617042899,2.69976526453814,2.69976526453814
"GgaAffx.968.3.S1_s_at",4.72702757504458,4.72702757504458,4.86023513561631,4.86023513561631,4.68605968621781,4.68605968621781,4.71750037897499,4.71750037897499,4.72702757504458,4.72702757504458,4.73144103341486,4.73144103341486,4.80063941601012,4.80063941601012
"GgaAffx.9680.1.S1_at",3.59816207934955,3.59816207934955,3.71391733998468,3.71391733998468,3.51459732344584,3.51459732344584,3.67835613867367,3.67835613867367,3.42845210941917,3.42845210941917,3.67835613867367,3.67835613867367,3.8583820895834,3.8583820895834
"GgaAffx.9684.1.S1_s_at",2.83546481519431,2.83546481519431,2.83546481519431,2.83546481519431,2.72384722975068,2.72384722975068,2.83546481519431,2.83546481519431,2.83546481519431,2.83546481519431,2.79526021327883,2.79526021327883,2.97063196930971,2.97063196930971
"GgaAffx.9685.1.S1_at",3.72813376658957,3.72813376658957,4.30185266721801,4.30185266721801,3.66403118146615,3.66403118146615,3.72813376658957,3.72813376658957,3.93768226026451,3.93768226026451,3.66403118146615,3.66403118146615,3.85161077344443,3.85161077344443
"GgaAffx.9688.2.S1_at",4.53772469183793,4.53772469183793,4.4205788213304,4.4205788213304,4.58788979780331,4.58788979780331,4.58788979780331,4.58788979780331,4.4375406804699,4.4375406804699,4.68648627264237,4.68648627264237,4.81746188155022,4.81746188155022
"GgaAffx.9688.3.S1_s_at",5.40650981797759,5.40650981797759,5.14685122947595,5.14685122947595,5.32181225710948,5.32181225710948,5.32181225710948,5.32181225710948,5.3749862624192,5.3749862624192,5.32181225710948,5.32181225710948,5.32181225710948,5.32181225710948
"GgaAffx.9689.1.S1_at",3.24171631364474,3.24171631364474,3.29205459448654,3.29205459448654,3.06581690108033,3.06581690108033,3.24171631364474,3.24171631364474,3.23898820061238,3.23898820061238,3.50492970482261,3.50492970482261,3.32191037296886,3.32191037296886
"GgaAffx.969.1.S1_at",5.26999599036656,5.26999599036656,5.35756837021219,5.35756837021219,5.35756837021219,5.35756837021219,5.37084783258507,5.37084783258507,5.14483387995477,5.14483387995477,5.62151185130011,5.62151185130011,5.32330816634354,5.32330816634354
"GgaAffx.9690.1.S1_at",4.71679056430335,4.71679056430335,4.74520997677177,4.74520997677177,4.32546224355604,4.32546224355604,4.74520997677177,4.74520997677177,4.84670259904393,4.84670259904393,4.74520997677177,4.74520997677177,4.81809634927165,4.81809634927165
"GgaAffx.9691.1.S1_at",3.13099518384892,3.13099518384892,3.18333031991487,3.18333031991487,3.18333031991487,3.18333031991487,3.18333031991487,3.18333031991487,3.18333031991487,3.18333031991487,3.18333031991487,3.18333031991487,3.4305755381063,3.4305755381063
"GgaAffx.9692.1.S1_at",4.82213202684604,4.82213202684604,4.82213202684604,4.82213202684604,4.82213202684604,4.82213202684604,4.82213202684604,4.82213202684604,4.90570315132029,4.90570315132029,5.06696934222898,5.06696934222898,4.60610915313279,4.60610915313279
"GgaAffx.9694.1.S1_at",5.90791260368346,5.90791260368346,5.73433903172955,5.73433903172955,6.05942212109382,6.05942212109382,5.95284390564443,5.95284390564443,5.84500206883023,5.84500206883023,5.98160535365712,5.98160535365712,5.9924027395555,5.9924027395555
"GgaAffx.9695.1.S1_at",3.30592830844593,3.30592830844593,3.21005715789021,3.21005715789021,3.36275554099545,3.36275554099545,3.29516888620621,3.29516888620621,3.31612932303645,3.31612932303645,3.30592830844593,3.30592830844593,3.30592830844593,3.30592830844593
"GgaAffx.9699.2.S1_s_at",5.32181225710948,5.32181225710948,5.53875419468274,5.53875419468274,5.60082434047482,5.60082434047482,5.32181225710948,5.32181225710948,5.13631715235725,5.13631715235725,5.32181225710948,5.32181225710948,5.41743912512931,5.41743912512931
"GgaAffx.9699.4.S1_at",2.43759769100752,2.43759769100752,2.3433984257189,2.3433984257189,2.55597850833467,2.55597850833467,2.43759769100752,2.43759769100752,2.52475503502106,2.52475503502106,2.40442313657038,2.40442313657038,2.27262865415117,2.27262865415117
"GgaAffx.9699.4.S1_s_at",3.25363095773005,3.25363095773005,3.24064259126671,3.24064259126671,3.1237705071563,3.1237705071563,3.24064259126671,3.24064259126671,3.24064259126671,3.24064259126671,3.3015717033586,3.3015717033586,3.24064259126671,3.24064259126671
"GgaAffx.97.1.S1_at",2.54482105108213,2.54482105108213,2.73686348627965,2.73686348627965,2.79678939623084,2.79678939623084,2.53540984145647,2.53540984145647,2.66755445120008,2.66755445120008,2.62775992125405,2.62775992125405,2.77873636150793,2.77873636150793
"GgaAffx.970.1.S1_at",2.99042608189294,2.99042608189294,3.2000069204057,3.2000069204057,3.2000069204057,3.2000069204057,3.37919906637447,3.37919906637447,3.34041255990597,3.34041255990597,3.36787109821431,3.36787109821431,3.2000069204057,3.2000069204057
"GgaAffx.9700.1.S1_at",3.8255513324334,3.8255513324334,3.54672223367181,3.54672223367181,3.71152650071071,3.71152650071071,3.46736083396815,3.46736083396815,3.54672223367181,3.54672223367181,3.50492970482261,3.50492970482261,3.3680952276558,3.3680952276558
"GgaAffx.9701.1.S1_at",4.53846650950271,4.53846650950271,4.32021598273445,4.32021598273445,4.95539839718544,4.95539839718544,5.38247024081022,5.38247024081022,4.88858742070446,4.88858742070446,4.9634122769578,4.9634122769578,4.9684352932702,4.9684352932702
"GgaAffx.9702.1.S1_at",3.94252070402139,3.94252070402139,3.7670310198925,3.7670310198925,3.95751810809127,3.95751810809127,3.64938340704694,3.64938340704694,3.8889786148999,3.8889786148999,3.93390991686087,3.93390991686087,3.75284034008437,3.75284034008437
"GgaAffx.9703.1.S1_at",3.22318353957829,3.22318353957829,3.20539791912636,3.20539791912636,3.14907314929381,3.14907314929381,3.35342733494441,3.35342733494441,3.20539791912636,3.20539791912636,3.2367754698858,3.2367754698858,3.15014741825856,3.15014741825856
"GgaAffx.9704.1.S1_at",2.86934358302255,2.86934358302255,2.43942234715643,2.43942234715643,2.53198637868572,2.53198637868572,2.81442111257057,2.81442111257057,2.49208916425452,2.49208916425452,2.52763832571738,2.52763832571738,2.53198637868572,2.53198637868572
"GgaAffx.9705.1.S1_at",3.25363095773005,3.25363095773005,3.25363095773005,3.25363095773005,3.27937903390125,3.27937903390125,3.22356153868974,3.22356153868974,3.25363095773005,3.25363095773005,3.23447005843832,3.23447005843832,3.45275045236438,3.45275045236438
"GgaAffx.9706.1.S1_at",3.12765764223409,3.12765764223409,2.81450211737802,2.81450211737802,3.01783046454983,3.01783046454983,2.96753233302808,2.96753233302808,2.88935611761642,2.88935611761642,3.01013545561418,3.01013545561418,3.18493421304935,3.18493421304935
